Time,CameraA Max,,mean,std,SE,,,,,,,,,
20221215_174513,506,,,,,,,,,,,,,
20221215_174513,477,,,,,,,,,,,,,
20221215_174513,542,,,,,,,,,,,,,
20221215_174513,551,,,,,,,,,,,,,
20221215_174513,582,,,,,,,,,,,,,
20221215_174513,479,,,,,,,,,,,,,
20221215_174514,533,,,,,,,,,,,,,
20221215_174514,633,,,,,,,,,,,,,
20221215_174514,656,,,,,,,,,,,,,
20221215_174514,592,,,,,,,,,,,,,
20221215_174514,483,,,,,,,,,,,,,
20221215_174514,624,,,,,,,,,,,,,
20221215_174514,559,,,,,,,,,,,,,
20221215_174514,606,,,,,,,,,,,,,
20221215_174514,492,,,,,,,,,,,,,
20221215_174514,500,,,,,,,,,,,,,
20221215_174514,573,,,,,,,,,,,,,
20221215_174514,536,,,,,,,,,,,,,
20221215_174514,499,,,,,,,,,,,,,
20221215_174514,480,,,,,,,,,,,,,
20221215_174514,500,,,,,,,,,,,,,
20221215_174514,513,,,,,,,,,,,,,
20221215_174514,549,,,,,,,,,,,,,
20221215_174514,520,,,,,,,,,,,,,
20221215_174515,524,,,,,,,,,,,,,
20221215_174515,549,,,,,,,,,,,,,
20221215_174515,564,,,,,,,,,,,,,
20221215_174515,538,,,,,,,,,,,,,
20221215_174515,536,,,,,,,,,,,,,
20221215_174515,504,,,,,,,,,,,,,
20221215_174515,545,,,,,,,,,,,,,
20221215_174515,571,,,,,,,,,,,,,
20221215_174515,559,,,,,,,,,,,,,
20221215_174515,579,,,,,,,,,,,,,
20221215_174515,575,,,,,,,,,,,,,
20221215_174515,555,,,,,,,,,,,,,
20221215_174515,554,,,,,,,,,,,,,
20221215_174515,514,,,,,,,,,,,,,
20221215_174515,533,,,,,,,,,,,,,
20221215_174515,519,,,,,,,,,,,,,
20221215_174515,547,,,,,,,,,,,,,
20221215_174515,488,,,,,,,,,,,,,
20221215_174516,521,,,,,,,,,,,,,
20221215_174516,560,,,,,,,,,,,,,
20221215_174516,529,,,,,,,,,,,,,
20221215_174516,490,,,,,,,,,,,,,
20221215_174516,543,,,,,,,,,,,,,
20221215_174516,563,,,,,,,,,,,,,
20221215_174516,539,,,,,,,,,,,,,
20221215_174516,547,,,,,,,,,,,,,
20221215_174516,559,,,,,,,,,,,,,
20221215_174516,611,,,,,,,,,,,,,
20221215_174516,588,,,,,,,,,,,,,
20221215_174516,606,,,,,,,,,,,,,
20221215_174516,506,,,,,,,,,,,,,
20221215_174516,497,,,,,,,,,,,,,
20221215_174516,573,,,,,,,,,,,,,
20221215_174516,603,,,,,,,,,,,,,
20221215_174516,563,,,,,,,,,,,,,
20221215_174517,512,,,,,,,,,,,,,
20221215_174517,522,,,,,,,,,,,,,
20221215_174517,477,,,,,,,,,,,,,
20221215_174517,564,,,,,,,,,,,,,
20221215_174517,563,,,,,,,,,,,,,
20221215_174517,587,,,,,,,,,,,,,
20221215_174517,544,,,,,,,,,,,,,
20221215_174517,560,,,,,,,,,,,,,
20221215_174517,555,,,,,,,,,,,,,
20221215_174517,556,,,,,,,,,,,,,
20221215_174517,510,,,,,,,,,,,,,
20221215_174517,576,,,,,,,,,,,,,
20221215_174517,552,,,,,,,,,,,,,
20221215_174517,510,,,,,,,,,,,,,
20221215_174517,536,,,,,,,,,,,,,
20221215_174517,633,,,,,,,,,,,,,
20221215_174517,573,,,,,,,,,,,,,
20221215_174517,546,,,,,,,,,,,,,
20221215_174518,556,,,,,,,,,,,,,
20221215_174518,613,,,,,,,,,,,,,
20221215_174518,496,,,,,,,,,,,,,
20221215_174518,492,,,,,,,,,,,,,
20221215_174518,458,,,,,,,,,,,,,
20221215_174518,587,,,,,,,,,,,,,
20221215_174518,561,,,,,,,,,,,,,
20221215_174518,478,,,,,,,,,,,,,
20221215_174518,608,,,,,,,,,,,,,
20221215_174518,549,,,,,,,,,,,,,
20221215_174518,488,,,,,,,,,,,,,
20221215_174518,499,,,,,,,,,,,,,
20221215_174518,583,,,,,,,,,,,,,
20221215_174518,551,,,,,,,,,,,,,
20221215_174518,566,,,,,,,,,,,,,
20221215_174518,532,,,,,,,,,,,,,
20221215_174518,518,,,,,,,,,,,,,
20221215_174518,545,,,,,,,,,,,,,
20221215_174519,563,,,,,,,,,,,,,
20221215_174519,561,,,,,,,,,,,,,
20221215_174519,525,,,,,,,,,,,,,
20221215_174519,472,,,,,,,,,,,,,
20221215_174519,540,,,,,,,,,,,,,
20221215_174519,620,,,,,,,,,,,,,
20221215_174519,514,,,,,,,,,,,,,
20221215_174519,610,,,,,,,,,,,,,
20221215_174519,588,,,,,,,,,,,,,
20221215_174519,544,,,,,,,,,,,,,
20221215_174519,554,,,,,,,,,,,,,
20221215_174519,554,,,,,,,,,,,,,
20221215_174519,578,,,,,,,,,,,,,
20221215_174519,623,,,,,,,,,,,,,
20221215_174519,515,,,,,,,,,,,,,
20221215_174519,592,,,,,,,,,,,,,
20221215_174519,577,,,,,,,,,,,,,
20221215_174519,547,,,,,,,,,,,,,
20221215_174520,599,,,,,,,,,,,,,
20221215_174520,494,,,,,,,,,,,,,
20221215_174520,511,,,,,,,,,,,,,
20221215_174520,517,,,,,,,,,,,,,
20221215_174520,547,,,,,,,,,,,,,
20221215_174520,522,,,,,,,,,,,,,
20221215_174520,517,,,,,,,,,,,,,
20221215_174520,542,,,,,,,,,,,,,
20221215_174520,511,,,,,,,,,,,,,
20221215_174520,552,,,,,,,,,,,,,
20221215_174520,631,,,,,,,,,,,,,
20221215_174520,532,,,,,,,,,,,,,
20221215_174520,544,,,,,,,,,,,,,
20221215_174520,505,,,,,,,,,,,,,
20221215_174520,543,,,,,,,,,,,,,
20221215_174520,534,,,,,,,,,,,,,
20221215_174520,541,,,,,,,,,,,,,
20221215_174521,572,,,,,,,,,,,,,
20221215_174521,610,,,,,,,,,,,,,
20221215_174521,549,,,,,,,,,,,,,
20221215_174521,556,,,,,,,,,,,,,
20221215_174521,514,,,,,,,,,,,,,
20221215_174521,520,,,,,,,,,,,,,
20221215_174521,551,,,,,,,,,,,,,
20221215_174521,590,,,,,,,,,,,,,
20221215_174521,565,,,,,,,,,,,,,
20221215_174521,532,,,,,,,,,,,,,
20221215_174521,549,,,,,,,,,,,,,
20221215_174521,489,,,,,,,,,,,,,
20221215_174521,518,,,,,,,,,,,,,
20221215_174521,561,,,,,,,,,,,,,
20221215_174521,465,,,,,,,,,,,,,
20221215_174521,540,,,,,,,,,,,,,
20221215_174521,535,,,,,,,,,,,,,
20221215_174521,514,,,,,,,,,,,,,
20221215_174522,520,,,,,,,,,,,,,
20221215_174522,516,,,,,,,,,,,,,
20221215_174522,566,,,,,,,,,,,,,
20221215_174522,554,,,,,,,,,,,,,
20221215_174522,545,,,,,,,,,,,,,
20221215_174522,522,,,,,,,,,,,,,
20221215_174522,498,,,,,,,,,,,,,
20221215_174522,567,,,,,,,,,,,,,
20221215_174522,575,,,,,,,,,,,,,
20221215_174522,534,,,,,,,,,,,,,
20221215_174522,630,,,,,,,,,,,,,
20221215_174522,537,,,,,,,,,,,,,
20221215_174522,621,,,,,,,,,,,,,
20221215_174522,539,,,,,,,,,,,,,
20221215_174522,557,,,,,,,,,,,,,
20221215_174522,575,,,,,,,,,,,,,
20221215_174522,557,,,,,,,,,,,,,
20221215_174522,557,,,,,,,,,,,,,
20221215_174523,478,,,,,,,,,,,,,
20221215_174523,531,,,,,,,,,,,,,
20221215_174523,567,,,,,,,,,,,,,
20221215_174523,542,,,,,,,,,,,,,
20221215_174523,534,,,,,,,,,,,,,
20221215_174523,499,,,,,,,,,,,,,
20221215_174523,527,,,,,,,,,,,,,
20221215_174523,531,,,,,,,,,,,,,
20221215_174523,606,,,,,,,,,,,,,
20221215_174523,540,,,,,,,,,,,,,
20221215_174523,571,,,,,,,,,,,,,
20221215_174523,559,,,,,,,,,,,,,
20221215_174523,465,,,,,,,,,,,,,
20221215_174523,525,,,,,,,,,,,,,
20221215_174523,543,,,,,,,,,,,,,
20221215_174523,532,,,,,,,,,,,,,
20221215_174523,534,,,,,,,,,,,,,
20221215_174523,499,,,,,,,,,,,,,
20221215_174524,540,,,,,,,,,,,,,
20221215_174524,569,,,,,,,,,,,,,
20221215_174524,527,,,,,,,,,,,,,
20221215_174524,533,,,,,,,,,,,,,
20221215_174524,517,,,,,,,,,,,,,
20221215_174524,553,,,,,,,,,,,,,
20221215_174524,492,,,,,,,,,,,,,
20221215_174524,567,,,,,,,,,,,,,
20221215_174524,581,,,,,,,,,,,,,
20221215_174524,543,,,,,,,,,,,,,
20221215_174524,560,,,,,,,,,,,,,
20221215_174524,540,,,,,,,,,,,,,
20221215_174524,537,,,,,,,,,,,,,
20221215_174524,535,,,,,,,,,,,,,
20221215_174524,536,,,,,,,,,,,,,
20221215_174524,585,,,,,,,,,,,,,
20221215_174524,591,,,,,,,,,,,,,
20221215_174524,624,,,,,,,,,,,,,
20221215_174525,523,,,,,,,,,,,,,
20221215_174525,462,,,,,,,,,,,,,
20221215_174525,474,,,,,,,,,,,,,
20221215_174525,596,,,,,,,,,,,,,
20221215_174525,562,,,,,,,,,,,,,
20221215_174525,517,,,,,,,,,,,,,
20221215_174525,537,,,,,,,,,,,,,
20221215_174525,628,,,,,,,,,,,,,
20221215_174525,555,,,,,,,,,,,,,
20221215_174525,483,,,,,,,,,,,,,
20221215_174525,502,,,,,,,,,,,,,
20221215_174525,497,,,,,,,,,,,,,
20221215_174525,573,,,,,,,,,,,,,
20221215_174525,560,,,,,,,,,,,,,
20221215_174525,541,,,,,,,,,,,,,
20221215_174525,527,,,,,,,,,,,,,
20221215_174525,597,,,,,,,,,,,,,
20221215_174526,583,,,,,,,,,,,,,
20221215_174526,513,,,,,,,,,,,,,
20221215_174526,576,,,,,,,,,,,,,
20221215_174526,636,,,,,,,,,,,,,
20221215_174526,603,,,,,,,,,,,,,
20221215_174526,575,,,,,,,,,,,,,
20221215_174526,497,,,,,,,,,,,,,
20221215_174526,543,,,,,,,,,,,,,
20221215_174526,496,,,,,,,,,,,,,
20221215_174526,473,,,,,,,,,,,,,
20221215_174526,544,,,,,,,,,,,,,
20221215_174526,535,,,,,,,,,,,,,
20221215_174526,495,,,,,,,,,,,,,
20221215_174526,631,,,,,,,,,,,,,
20221215_174526,600,,,,,,,,,,,,,
20221215_174526,552,,,,,,,,,,,,,
20221215_174526,504,,,,,,,,,,,,,
20221215_174526,543,,,,,,,,,,,,,
20221215_174527,597,,,,,,,,,,,,,
20221215_174527,552,,,,,,,,,,,,,
20221215_174527,586,,,,,,,,,,,,,
20221215_174527,622,,,,,,,,,,,,,
20221215_174527,521,,,,,,,,,,,,,
20221215_174527,538,,,,,,,,,,,,,
20221215_174527,502,,,,,,,,,,,,,
20221215_174527,533,,,,,,,,,,,,,
20221215_174527,558,,,,,,,,,,,,,
20221215_174527,520,,,,,,,,,,,,,
20221215_174527,428,,,,,,,,,,,,,
20221215_174527,579,,,,,,,,,,,,,
20221215_174527,517,,,,,,,,,,,,,
20221215_174527,534,,,,,,,,,,,,,
20221215_174527,547,,,,,,,,,,,,,
20221215_174527,540,,,,,,,,,,,,,
20221215_174527,518,,,,,,,,,,,,,
20221215_174527,516,,,,,,,,,,,,,
20221215_174528,551,,,,,,,,,,,,,
20221215_174528,509,,,,,,,,,,,,,
20221215_174528,555,,,,,,,,,,,,,
20221215_174528,458,,,,,,,,,,,,,
20221215_174528,581,,,,,,,,,,,,,
20221215_174528,582,,,,,,,,,,,,,
20221215_174528,564,,,,,,,,,,,,,
20221215_174528,522,,,,,,,,,,,,,
20221215_174528,573,,,,,,,,,,,,,
20221215_174528,555,,,,,,,,,,,,,
20221215_174528,602,,,,,,,,,,,,,
20221215_174528,575,,,,,,,,,,,,,
20221215_174528,526,,,,,,,,,,,,,
20221215_174528,572,,,,,,,,,,,,,
20221215_174528,531,,,,,,,,,,,,,
20221215_174528,557,,,,,,,,,,,,,
20221215_174528,542,,,,,,,,,,,,,
20221215_174528,520,,,,,,,,,,,,,
20221215_174529,599,,,,,,,,,,,,,
20221215_174529,545,,,,,,,,,,,,,
20221215_174529,486,,,,,,,,,,,,,
20221215_174529,522,,,,,,,,,,,,,
20221215_174529,523,,,,,,,,,,,,,
20221215_174529,603,,,,,,,,,,,,,
20221215_174529,550,,,,,,,,,,,,,
20221215_174529,519,,,,,,,,,,,,,
20221215_174529,521,,,,,,,,,,,,,
20221215_174529,504,,,,,,,,,,,,,
20221215_174529,533,,,,,,,,,,,,,
20221215_174529,493,,,,,,,,,,,,,
20221215_174529,540,,,,,,,,,,,,,
20221215_174529,595,,,,,,,,,,,,,
20221215_174529,583,,,,,,,,,,,,,
20221215_174529,552,,,,,,,,,,,,,
20221215_174529,551,,,,,,,,,,,,,
20221215_174530,566,,,,,,,,,,,,,
20221215_174530,505,,,,,,,,,,,,,
20221215_174530,490,,,,,,,,,,,,,
20221215_174530,590,,,,,,,,,,,,,
20221215_174530,558,,,,,,,,,,,,,
20221215_174530,539,,,,,,,,,,,,,
20221215_174530,512,,,,,,,,,,,,,
20221215_174530,543,,,,,,,,,,,,,
20221215_174530,567,,,,,,,,,,,,,
20221215_174530,503,,,,,,,,,,,,,
20221215_174530,592,,,,,,,,,,,,,
20221215_174530,566,,,,,,,,,,,,,
20221215_174530,496,,,,,,,,,,,,,
20221215_174530,559,,,,,,,,,,,,,
20221215_174530,562,,,,,,,,,,,,,
20221215_174530,532,,,,,,,,,,,,,
20221215_174530,556,,,,,,,,,,,,,
20221215_174530,551,,,,,,,,,,,,,
20221215_174531,606,,,,,,,,,,,,,
20221215_174531,473,,,,,,,,,,,,,
20221215_174531,551,,,,,,,,,,,,,
20221215_174531,552,,,,,,,,,,,,,
20221215_174531,637,,,,,,,,,,,,,
20221215_174531,509,,,,,,,,,,,,,
20221215_174531,612,,,,,,,,,,,,,
20221215_174531,482,,,,,,,,,,,,,
20221215_174531,518,,,,,,,,,,,,,
20221215_174531,511,,,,,,,,,,,,,
20221215_174531,546,,,,,,,,,,,,,
20221215_174531,611,,,,,,,,,,,,,
20221215_174531,621,,,,,,,,,,,,,
20221215_174531,519,,,,,,,,,,,,,
20221215_174531,603,,,,,,,,,,,,,
20221215_174531,458,,,,,,,,,,,,,
20221215_174531,550,,,,,,,,,,,,,
20221215_174531,506,,,,,,,,,,,,,
20221215_174532,552,,,,,,,,,,,,,
20221215_174532,523,,,,,,,,,,,,,
20221215_174532,517,,,,,,,,,,,,,
20221215_174532,547,,,,,,,,,,,,,
20221215_174532,531,,,,,,,,,,,,,
20221215_174532,573,,,,,,,,,,,,,
20221215_174532,500,,,,,,,,,,,,,
20221215_174532,515,,,,,,,,,,,,,
20221215_174532,559,,,,,,,,,,,,,
20221215_174532,571,,,,,,,,,,,,,
20221215_174532,533,,,,,,,,,,,,,
20221215_174532,516,,,,,,,,,,,,,
20221215_174532,473,,,,,,,,,,,,,
20221215_174532,557,,,,,,,,,,,,,
20221215_174532,671,,,,,,,,,,,,,
20221215_174532,497,,,,,,,,,,,,,
20221215_174532,549,,,,,,,,,,,,,
20221215_174532,547,,,,,,,,,,,,,
20221215_174533,580,,,,,,,,,,,,,
20221215_174533,505,,,,,,,,,,,,,
20221215_174533,585,,,,,,,,,,,,,
20221215_174533,633,,,,,,,,,,,,,
20221215_174533,575,,,,,,,,,,,,,
20221215_174533,533,,,,,,,,,,,,,
20221215_174533,618,,,,,,,,,,,,,
20221215_174533,608,,,,,,,,,,,,,
20221215_174533,660,,,,,,,,,,,,,
20221215_174533,468,,,,,,,,,,,,,
20221215_174533,516,,,,,,,,,,,,,
20221215_174533,494,,,,,,,,,,,,,
20221215_174533,470,,,,,,,,,,,,,
20221215_174533,584,,,,,,,,,,,,,
20221215_174533,534,,,,,,,,,,,,,
20221215_174533,573,,,,,,,,,,,,,
20221215_174533,545,,,,,,,,,,,,,
20221215_174534,615,,,,,,,,,,,,,
20221215_174534,551,,,,,,,,,,,,,
20221215_174534,573,,,,,,,,,,,,,
20221215_174534,567,,,,,,,,,,,,,
20221215_174534,540,,,,,,,,,,,,,
20221215_174534,571,,,,,,,,,,,,,
20221215_174534,452,,,,,,,,,,,,,
20221215_174534,556,,,,,,,,,,,,,
20221215_174534,562,,,,,,,,,,,,,
20221215_174534,539,,,,,,,,,,,,,
20221215_174534,515,,,,,,,,,,,,,
20221215_174534,566,,,,,,,,,,,,,
20221215_174534,511,,,,,,,,,,,,,
20221215_174534,598,,,,,,,,,,,,,
20221215_174534,578,,,,,,,,,,,,,
20221215_174534,590,,,,,,,,,,,,,
20221215_174534,530,,,,,,,,,,,,,
20221215_174534,556,,,,,,,,,,,,,
20221215_174535,517,,,,,,,,,,,,,
20221215_174535,495,,,,,,,,,,,,,
20221215_174535,493,,,,,,,,,,,,,
20221215_174535,515,,,,,,,,,,,,,
20221215_174535,495,,,,,,,,,,,,,
20221215_174535,613,,,,,,,,,,,,,
20221215_174535,586,,,,,,,,,,,,,
20221215_174535,512,,,,,,,,,,,,,
20221215_174535,515,,,,,,,,,,,,,
20221215_174535,494,,,,,,,,,,,,,
20221215_174535,549,,,,,,,,,,,,,
20221215_174535,578,,,,,,,,,,,,,
20221215_174535,549,,,,,,,,,,,,,
20221215_174535,573,,,,,,,,,,,,,
20221215_174535,510,,,,,,,,,,,,,
20221215_174535,527,,,,,,,,,,,,,
20221215_174535,501,,,,,,,,,,,,,
20221215_174535,579,,,,,,,,,,,,,
20221215_174536,543,,,,,,,,,,,,,
20221215_174536,526,,,,,,,,,,,,,
20221215_174536,571,,,,,,,,,,,,,
20221215_174536,550,,,,,,,,,,,,,
20221215_174536,595,,,,,,,,,,,,,
20221215_174536,562,,,,,,,,,,,,,
20221215_174536,550,,,,,,,,,,,,,
20221215_174536,554,,,,,,,,,,,,,
20221215_174536,526,,,,,,,,,,,,,
20221215_174536,505,,,,,,,,,,,,,
20221215_174536,595,,,,,,,,,,,,,
20221215_174536,563,,,,,,,,,,,,,
20221215_174536,521,,,,,,,,,,,,,
20221215_174536,524,,,,,,,,,,,,,
20221215_174536,535,,,,,,,,,,,,,
20221215_174536,541,,,,,,,,,,,,,
20221215_174536,637,,,,,,,,,,,,,
20221215_174536,510,,,,,,,,,,,,,
20221215_174537,607,,,,,,,,,,,,,
20221215_174537,509,,,,,,,,,,,,,
20221215_174537,575,,,,,,,,,,,,,
20221215_174537,543,,,,,,,,,,,,,
20221215_174537,562,,,,,,,,,,,,,
20221215_174537,585,,,,,,,,,,,,,
20221215_174537,623,,,,,,,,,,,,,
20221215_174537,520,,,,,,,,,,,,,
20221215_174537,547,,,,,,,,,,,,,
20221215_174537,498,,,,,,,,,,,,,
20221215_174537,520,,,,,,,,,,,,,
20221215_174537,563,,,,,,,,,,,,,
20221215_174537,542,,,,,,,,,,,,,
20221215_174537,536,,,,,,,,,,,,,
20221215_174537,512,,,,,,,,,,,,,
20221215_174537,529,,,,,,,,,,,,,
20221215_174537,492,,,,,,,,,,,,,
20221215_174537,570,,,,,,,,,,,,,
20221215_174538,546,,,,,,,,,,,,,
20221215_174538,547,,,,,,,,,,,,,
20221215_174538,543,,,,,,,,,,,,,
20221215_174538,556,,,,,,,,,,,,,
20221215_174538,569,,,,,,,,,,,,,
20221215_174538,523,,,,,,,,,,,,,
20221215_174538,493,,,,,,,,,,,,,
20221215_174538,561,,,,,,,,,,,,,
20221215_174538,561,,,,,,,,,,,,,
20221215_174538,532,,,,,,,,,,,,,
20221215_174538,541,,,,,,,,,,,,,
20221215_174538,583,,,,,,,,,,,,,
20221215_174538,505,,,,,,,,,,,,,
20221215_174538,494,,,,,,,,,,,,,
20221215_174538,518,,,,,,,,,,,,,
20221215_174538,611,,,,,,,,,,,,,
20221215_174538,523,,,,,,,,,,,,,
20221215_174539,594,,,,,,,,,,,,,
20221215_174539,619,,,,,,,,,,,,,
20221215_174539,561,,,,,,,,,,,,,
20221215_174539,560,,,,,,,,,,,,,
20221215_174539,575,,,,,,,,,,,,,
20221215_174539,546,,,,,,,,,,,,,
20221215_174539,533,,,,,,,,,,,,,
20221215_174539,575,,,,,,,,,,,,,
20221215_174539,520,,,,,,,,,,,,,
20221215_174539,530,,,,,,,,,,,,,
20221215_174539,478,,,,,,,,,,,,,
20221215_174539,526,,,,,,,,,,,,,
20221215_174539,573,,,,,,,,,,,,,
20221215_174539,607,,,,,,,,,,,,,
20221215_174539,519,,,,,,,,,,,,,
20221215_174539,557,,,,,,,,,,,,,
20221215_174539,546,,,,,,,,,,,,,
20221215_174539,549,,,,,,,,,,,,,
20221215_174540,526,,,,,,,,,,,,,
20221215_174540,602,,,,,,,,,,,,,
20221215_174540,537,,,,,,,,,,,,,
20221215_174540,511,,,,,,,,,,,,,
20221215_174540,534,,,,,,,,,,,,,
20221215_174540,582,,,,,,,,,,,,,
20221215_174540,551,,,,,,,,,,,,,
20221215_174540,542,,,,,,,,,,,,,
20221215_174540,596,,,,,,,,,,,,,
20221215_174540,569,,,,,,,,,,,,,
20221215_174540,592,,,,,,,,,,,,,
20221215_174540,524,,,,,,,,,,,,,
20221215_174540,533,,,,,,,,,,,,,
20221215_174540,525,,,,,,,,,,,,,
20221215_174540,540,,,,,,,,,,,,,
20221215_174540,562,,,,,,,,,,,,,
20221215_174540,544,,,,,,,,,,,,,
20221215_174540,512,,,,,,,,,,,,,
20221215_174541,512,,,,,,,,,,,,,
20221215_174541,541,,,,,,,,,,,,,
20221215_174541,524,,,,,,,,,,,,,
20221215_174541,505,,,,,,,,,,,,,
20221215_174541,535,,,,,,,,,,,,,
20221215_174541,597,,,,,,,,,,,,,
20221215_174541,583,,,,,,,,,,,,,
20221215_174541,530,,,,,,,,,,,,,
20221215_174541,536,,,,,,,,,,,,,
